Transmitted Time,Latitude,Longitude,Altitude,Satellites,Direction
31/07/2025 06:48:03,17.749924,78.298744,559.60,12,31.39
31/07/2025 06:48:06,17.749920,78.298744,560.10,12,272.93
31/07/2025 06:48:09,17.749893,78.298714,559.40,12,234.45
31/07/2025 06:48:12,17.749887,78.298637,558.90,12,268.46
31/07/2025 06:48:15,17.749882,78.298485,558.70,12,267.25
31/07/2025 06:48:18,17.749870,78.298309,557.80,12,266.65
31/07/2025 06:48:21,17.749859,78.298080,557.10,12,267.09
31/07/2025 06:48:24,17.749844,78.297813,556.50,12,266.38
31/07/2025 06:48:27,17.749828,78.297516,556.20,12,267.34
31/07/2025 06:48:31,17.749809,78.297073,556.00,12,266.75
31/07/2025 06:48:34,17.749788,78.296738,555.50,12,265.72
31/07/2025 06:48:37,17.749769,78.296402,555.20,12,267.49
31/07/2025 06:48:40,17.749750,78.296059,555.10,12,266.33
31/07/2025 06:48:43,17.749733,78.295700,555.00,12,267.65
31/07/2025 06:48:46,17.749716,78.295334,555.00,12,266.63
31/07/2025 06:48:49,17.749691,78.294983,554.50,12,265.79
31/07/2025 06:48:52,17.749651,78.294640,554.30,12,260.11
31/07/2025 06:48:56,17.749512,78.294189,554.40,12,245.49
31/07/2025 06:48:59,17.749340,78.293846,555.10,12,240.84
31/07/2025 06:49:02,17.749157,78.293503,555.40,12,241.35
31/07/2025 06:49:05,17.748962,78.293144,555.20,12,239.93
31/07/2025 06:49:08,17.748756,78.292770,555.50,12,239.94
31/07/2025 06:49:11,17.748560,78.292412,556.20,12,240.06
31/07/2025 06:49:14,17.748371,78.292068,556.70,12,239.22
31/07/2025 06:49:17,17.748186,78.291740,556.90,12,239.63
31/07/2025 06:49:20,17.748011,78.291428,557.50,12,241.05
31/07/2025 06:49:24,17.747778,78.290993,558.10,12,239.58
31/07/2025 06:49:27,17.747591,78.290665,558.00,12,239.41
31/07/2025 06:49:30,17.747402,78.290329,557.20,12,239.25
31/07/2025 06:49:33,17.747225,78.290009,556.20,12,240.59
31/07/2025 06:49:36,17.747049,78.289688,555.40,12,240.39
31/07/2025 06:49:39,17.746868,78.289360,554.50,12,240.04
31/07/2025 06:49:42,17.746681,78.289024,553.80,12,238.87
31/07/2025 06:49:45,17.746498,78.288704,552.90,12,240.35
31/07/2025 06:49:48,17.746313,78.288376,551.90,12,239.71
31/07/2025 06:49:52,17.746056,78.287949,551.30,12,237.90
31/07/2025 06:49:55,17.745878,78.287628,549.10,12,241.10
31/07/2025 06:49:58,17.745697,78.287300,548.40,12,240.34
31/07/2025 06:50:01,17.745518,78.286964,548.00,12,240.43
31/07/2025 06:50:04,17.745344,78.286636,548.00,12,241.20
31/07/2025 06:50:07,17.745167,78.286316,547.90,12,239.45
31/07/2025 06:50:10,17.744995,78.285995,546.90,12,241.63
31/07/2025 06:50:13,17.744835,78.285706,546.70,12,240.66
31/07/2025 06:50:16,17.744680,78.285400,545.60,12,241.64
31/07/2025 06:50:20,17.744469,78.285004,545.60,12,240.77
31/07/2025 06:50:23,17.744322,78.284744,545.00,12,240.94
31/07/2025 06:50:26,17.744196,78.284515,545.70,12,238.14
31/07/2025 06:50:29,17.744057,78.284279,545.90,12,240.47
31/07/2025 06:50:32,17.743914,78.284035,545.60,12,239.11
31/07/2025 06:50:35,17.743771,78.283783,545.70,12,240.71
31/07/2025 06:50:38,17.743633,78.283531,545.90,12,240.57
31/07/2025 06:50:41,17.743496,78.283279,546.10,12,238.94
31/07/2025 06:50:45,17.743309,78.282944,546.50,12,240.36
31/07/2025 06:50:48,17.743176,78.282692,546.60,12,240.19
31/07/2025 06:50:51,17.743059,78.282486,547.50,12,238.19
31/07/2025 06:50:54,17.742971,78.282326,549.00,12,238.58
31/07/2025 06:50:57,17.742880,78.282150,550.40,12,239.47
31/07/2025 06:51:00,17.742783,78.281975,551.50,12,240.37
31/07/2025 06:51:03,17.742702,78.281830,551.90,12,239.32
31/07/2025 06:51:06,17.742661,78.281746,552.90,12,238.65
31/07/2025 06:51:09,17.742645,78.281715,553.90,12,244.43
31/07/2025 06:51:13,17.742640,78.281677,554.60,12,240.21
31/07/2025 06:51:16,17.742586,78.281631,552.50,12,233.63
31/07/2025 06:51:19,17.742558,78.281616,550.90,12,235.35
31/07/2025 06:51:22,17.742535,78.281586,550.60,12,237.12
31/07/2025 06:51:25,17.742500,78.281517,550.90,12,241.63
31/07/2025 06:51:28,17.742445,78.281410,550.40,12,242.60
31/07/2025 06:51:31,17.742376,78.281265,550.00,12,243.26
31/07/2025 06:51:34,17.742283,78.281097,550.00,11,239.37
31/07/2025 06:51:37,17.742176,78.280899,550.20,11,241.70
31/07/2025 06:51:41,17.742031,78.280624,550.20,12,239.78
31/07/2025 06:51:44,17.741911,78.280411,550.20,12,239.65
31/07/2025 06:51:47,17.741785,78.280190,550.10,12,237.49
31/07/2025 06:51:50,17.741661,78.279968,549.60,12,238.83
31/07/2025 06:51:53,17.741547,78.279739,550.30,12,241.93
31/07/2025 06:51:56,17.741425,78.279510,551.30,12,240.22
31/07/2025 06:51:59,17.741301,78.279289,551.50,12,239.65
31/07/2025 06:52:02,17.741182,78.279083,551.50,12,239.38
31/07/2025 06:52:05,17.741051,78.278847,551.70,12,240.30
31/07/2025 06:52:09,17.740864,78.278519,552.10,12,240.24
31/07/2025 06:52:12,17.740732,78.278267,553.10,12,241.30
31/07/2025 06:52:15,17.740597,78.278015,553.80,12,239.16
31/07/2025 06:52:18,17.740456,78.277756,554.30,12,240.26
31/07/2025 06:52:21,17.740316,78.277504,554.70,12,239.22
31/07/2025 06:52:24,17.740181,78.277260,555.40,12,239.76
31/07/2025 06:52:27,17.740046,78.277016,556.10,11,239.99
31/07/2025 06:52:30,17.739906,78.276756,556.20,11,239.97
31/07/2025 06:52:34,17.739708,78.276398,556.60,12,240.11
31/07/2025 06:52:37,17.739565,78.276138,557.00,12,241.05
31/07/2025 06:52:40,17.739414,78.275864,557.70,12,240.14
31/07/2025 06:52:43,17.739262,78.275597,557.80,12,240.14
31/07/2025 06:52:46,17.739107,78.275322,556.70,12,241.41
31/07/2025 06:52:49,17.738951,78.275055,554.90,12,240.69
31/07/2025 06:52:52,17.738802,78.274780,553.90,11,240.75
31/07/2025 06:52:55,17.738682,78.274567,553.80,12,238.39
31/07/2025 06:52:58,17.738585,78.274414,553.20,12,239.49
31/07/2025 06:53:02,17.738468,78.274162,554.60,12,242.25
31/07/2025 06:53:05,17.738342,78.273933,555.70,12,238.77
31/07/2025 06:53:08,17.738199,78.273689,555.80,12,237.97
31/07/2025 06:53:11,17.738043,78.273437,555.20,12,238.14
31/07/2025 06:53:14,17.737900,78.273186,554.60,12,239.32
31/07/2025 06:53:17,17.737745,78.272919,553.40,12,239.41
31/07/2025 06:53:20,17.737585,78.272644,552.80,12,238.85
31/07/2025 06:53:23,17.737427,78.272369,552.30,12,240.56
31/07/2025 06:53:26,17.737278,78.272102,551.80,12,240.61
31/07/2025 06:53:30,17.737103,78.271782,551.40,12,240.40
31/07/2025 06:53:33,17.736979,78.271561,551.10,12,239.82
31/07/2025 06:53:36,17.736885,78.271385,550.70,12,239.98
31/07/2025 06:53:39,17.736811,78.271248,550.60,12,241.92
31/07/2025 06:53:42,17.736710,78.271057,550.40,12,238.32
31/07/2025 06:53:45,17.736591,78.270859,549.90,12,238.61
31/07/2025 06:53:48,17.736460,78.270630,549.50,12,239.83
31/07/2025 06:53:51,17.736328,78.270401,549.20,12,240.23
31/07/2025 06:53:54,17.736183,78.270142,548.80,12,240.09
31/07/2025 06:53:58,17.735989,78.269806,548.00,12,239.72
31/07/2025 06:54:01,17.735847,78.269554,547.10,12,240.42
31/07/2025 06:54:04,17.735704,78.269295,546.70,12,241.56
31/07/2025 06:54:07,17.735561,78.269020,546.40,12,240.57
31/07/2025 06:54:10,17.735411,78.268738,546.50,12,241.85
31/07/2025 06:54:13,17.735250,78.268433,546.10,12,239.99
31/07/2025 06:54:16,17.735075,78.268135,545.40,12,238.58
31/07/2025 06:54:19,17.734901,78.267838,545.00,12,238.53
31/07/2025 06:54:22,17.734728,78.267525,544.00,12,239.97
31/07/2025 06:54:26,17.734495,78.267097,542.70,12,240.71
31/07/2025 06:54:29,17.734314,78.266769,541.20,12,240.60
31/07/2025 06:54:32,17.734131,78.266441,540.00,12,239.38
31/07/2025 06:54:35,17.733953,78.266129,538.90,12,239.22
31/07/2025 06:54:38,17.733780,78.265816,537.90,12,239.74
31/07/2025 06:54:41,17.733606,78.265511,536.80,12,239.40
31/07/2025 06:54:44,17.733437,78.265198,535.60,12,240.33
31/07/2025 06:54:47,17.733265,78.264885,536.10,12,240.54
31/07/2025 06:54:51,17.733042,78.264481,536.40,12,239.15
31/07/2025 06:54:54,17.732878,78.264183,536.70,12,240.15
31/07/2025 06:54:57,17.732710,78.263885,536.70,12,239.90
31/07/2025 06:55:00,17.732546,78.263580,537.40,12,239.53
31/07/2025 06:55:03,17.732376,78.263275,536.60,12,240.34
31/07/2025 06:55:06,17.732212,78.262985,536.30,12,240.23
31/07/2025 06:55:09,17.732050,78.262672,536.50,12,240.91
31/07/2025 06:55:12,17.731876,78.262360,537.00,12,239.52
31/07/2025 06:55:15,17.731699,78.262054,536.70,12,239.69
31/07/2025 06:55:19,17.731459,78.261627,536.10,12,239.16
31/07/2025 06:55:22,17.731276,78.261314,535.40,12,239.93
31/07/2025 06:55:25,17.731098,78.260994,535.40,12,240.17
31/07/2025 06:55:28,17.730930,78.260681,535.30,12,239.72
31/07/2025 06:55:31,17.730757,78.260376,535.20,12,238.79
31/07/2025 06:55:34,17.730598,78.260086,536.30,12,241.22
31/07/2025 06:55:37,17.730457,78.259804,537.80,12,243.34
31/07/2025 06:55:40,17.730307,78.259537,538.40,12,238.91
31/07/2025 06:55:43,17.730143,78.259254,538.20,12,238.72
31/07/2025 06:55:47,17.729940,78.258904,538.00,12,238.82
31/07/2025 06:55:50,17.729841,78.258720,537.30,12,239.54
31/07/2025 06:55:53,17.729795,78.258636,537.80,12,241.36
31/07/2025 06:55:56,17.729765,78.258575,538.50,12,242.05
31/07/2025 06:55:59,17.729700,78.258469,538.70,12,237.33
31/07/2025 06:56:02,17.729618,78.258377,537.40,12,225.23
31/07/2025 06:56:05,17.729553,78.258347,538.20,12,196.27
31/07/2025 06:56:08,17.729509,78.258347,537.80,12,177.38
31/07/2025 06:56:11,17.729477,78.258347,537.80,12,175.00
31/07/2025 06:56:15,17.729467,78.258347,537.80,12,175.95
31/07/2025 06:56:18,17.729456,78.258339,538.70,12,175.95
31/07/2025 06:56:21,17.729433,78.258339,539.10,12,176.51
31/07/2025 06:56:24,17.729418,78.258339,539.30,12,176.51
31/07/2025 06:56:27,17.729395,78.258347,539.90,12,172.01
31/07/2025 06:56:30,17.729334,78.258347,541.20,12,172.68
31/07/2025 06:56:33,17.729231,78.258354,542.20,11,172.75
31/07/2025 06:56:36,17.729092,78.258377,543.70,12,169.70
31/07/2025 06:56:40,17.728916,78.258408,545.20,12,178.18
31/07/2025 06:56:43,17.728704,78.258408,544.10,12,177.12
31/07/2025 06:56:46,17.728525,78.258430,546.40,12,173.30
31/07/2025 06:56:49,17.728333,78.258438,549.70,12,177.21
31/07/2025 06:56:52,17.728132,78.258446,550.70,12,175.77
31/07/2025 06:56:55,17.727917,78.258453,552.40,12,176.22
31/07/2025 06:56:58,17.727737,78.258453,554.80,12,178.96
31/07/2025 06:57:01,17.727562,78.258453,554.00,12,179.42
31/07/2025 06:57:04,17.727417,78.258438,554.70,12,183.56
31/07/2025 06:57:08,17.727324,78.258446,551.90,12,179.04
31/07/2025 06:57:11,17.727215,78.258446,538.20,11,211.28
31/07/2025 06:57:14,17.727152,78.258369,538.30,12,258.33
31/07/2025 06:57:17,17.727112,78.258263,538.40,12,256.98
31/07/2025 06:57:20,17.727060,78.258110,535.40,12,266.40
31/07/2025 06:57:23,17.727039,78.257950,535.00,12,268.43
31/07/2025 06:57:26,17.727018,78.257782,535.20,12,267.77
31/07/2025 06:57:29,17.726999,78.257645,535.00,12,262.82
31/07/2025 06:57:32,17.726988,78.257545,535.50,12,263.87
31/07/2025 06:57:36,17.726978,78.257378,535.10,12,268.65
31/07/2025 06:57:39,17.726957,78.257225,532.70,12,262.52
31/07/2025 06:57:42,17.726936,78.257065,529.80,12,263.57
31/07/2025 06:57:45,17.726915,78.256920,529.50,12,260.12
31/07/2025 06:57:48,17.726864,78.256836,528.00,12,226.74
31/07/2025 06:57:51,17.726753,78.256813,527.70,11,179.03
31/07/2025 06:57:54,17.726639,78.256828,525.10,11,172.94
31/07/2025 06:57:57,17.726599,78.256828,524.80,11,175.98
31/07/2025 06:58:00,17.726549,78.256828,526.10,12,177.73
31/07/2025 06:58:04,17.726427,78.256828,529.00,12,180.92
